Ticker,Bucket #,Bucket Start Time,Bucket Start Time Formatted,Bucket Price,Bucket Size,Number Trades,Total Volume,Buy Volume,Sell Volume,StDev,VPIN Roll Forward50
ESM10,234,31320,2010-05-06 08:42:00,1134919.75,31106,8478,31106,14611,16495,1409047.342936601,0.13784993248890889
ESM10,235,31440,2010-05-06 08:44:00,553286.5,31106,9150,31106,18079,13027,1409047.342936601,0.13832958271716067
ESM10,236,31620,2010-05-06 08:47:00,-751639.5,31106,10247,31106,15208,15898,1409047.342936601,0.13646113290040507
ESM10,237,31860,2010-05-06 08:51:00,-329444.75,31106,11753,31106,13580,17526,1409047.342936601,0.13541181765575774
ESM10,238,32100,2010-05-06 08:55:00,-1216976.25,31106,8833,31106,14989,16117,1409047.342936601,0.13566000128592554
ESM10,239,32400,2010-05-06 09:00:00,246052.25,31106,9609,31106,19494,11612,1409047.342936601,0.13210055937761203
ESM10,240,32580,2010-05-06 09:03:00,869259.0,31106,9109,31106,17603,13503,1409047.342936601,0.13240918150839068
ESM10,241,32760,2010-05-06 09:06:00,-159955.75,31106,8892,31106,13584,17522,1409047.342936601,0.13495017038513471
ESM10,242,33180,2010-05-06 09:13:00,-721856.0,31106,10929,31106,16319,14787,1409047.342936601,0.13318845238860669
ESM10,243,33480,2010-05-06 09:18:00,869445.5,31106,9432,31106,18058,13048,1409047.342936601,0.13201440236610301
ESM10,244,33660,2010-05-06 09:21:00,1171771.0,31106,7966,31106,18480,12626,1409047.342936601,0.12993763261107183
ESM10,245,33900,2010-05-06 09:25:00,1592521.25,31106,8962,31106,17414,13692,1409047.342936601,0.13195267793994728
ESM10,246,34140,2010-05-06 09:29:00,760093.0,31106,9818,31106,13700,17406,1409047.342936601,0.13239117855076191
ESM10,247,34260,2010-05-06 09:31:00,306103.75,31106,7073,31106,21712,9394,1409047.342936601,0.13351250562592426
ESM10,248,34500,2010-05-06 09:35:00,-1929752.25,31106,8977,31106,15863,15243,1409047.342936601,0.13849289526136438
ESM10,249,34800,2010-05-06 09:40:00,-1722329.75,31106,8188,31106,14078,17028,1409047.342936601,0.13743457853790267
ESM10,250,35040,2010-05-06 09:44:00,1203094.0,31106,7440,31106,19542,11564,1409047.342936601,0.13694464090529157
ESM10,251,35160,2010-05-06 09:46:00,1776075.5,31106,8267,31106,19885,11221,1409047.342936601,0.13774320066868129
ESM10,252,35340,2010-05-06 09:49:00,-1113201.5,31106,10405,31106,12938,18168,1409047.342936601,0.14021474956600014
ESM10,253,35520,2010-05-06 09:52:00,-384439.75,31106,7943,31106,15623,15483,1409047.342936601,0.14018131550183244
ESM10,254,35700,2010-05-06 09:55:00,2375998.75,31106,9596,31106,21670,9436,1409047.342936601,0.14026747251334148
ESM10,255,35820,2010-05-06 09:57:00,288155.5,31106,9492,31106,11245,19861,1409047.342936601,0.14748280074583681
ESM10,256,36060,2010-05-06 10:01:00,-915838.5,31106,9943,31106,14881,16225,1409047.342936601,0.14637947662830322
ESM10,257,36180,2010-05-06 10:03:00,1209803.25,31106,7061,31106,18509,12597,1409047.342936601,0.14488265929402688
ESM10,258,36360,2010-05-06 10:06:00,-359270.75,31106,9398,31106,14847,16259,1409047.342936601,0.12912749951777791
ESM10,259,36600,2010-05-06 10:10:00,-1111645.75,31106,7773,31106,14674,16432,1409047.342936601,0.12197646756252813
ESM10,260,36780,2010-05-06 10:13:00,3920089.0,31106,12719,31106,21991,9115,1409047.342936601,0.11935446537645471
ESM10,261,36840,2010-05-06 10:14:00,-232193.0,31106,7531,31106,21067,10039,1409047.342936601,0.12676396836623161
ESM10,262,36960,2010-05-06 10:16:00,-1283832.0,31106,10711,31106,17045,14061,1409047.342936601,0.13286697100237896
ESM10,263,37080,2010-05-06 10:18:00,-1629285.75,31106,8915,31106,8968,22138,1409047.342936601,0.13464540603099082
ESM10,264,37200,2010-05-06 10:20:00,-540945.75,31106,6788,31106,14597,16509,1409047.342936601,0.14267086735678003
ESM10,265,37440,2010-05-06 10:24:00,-97742.75,31106,9280,31106,15788,15318,1409047.342936601,0.14254227480228895
ESM10,266,37560,2010-05-06 10:26:00,2743407.75,31106,6963,31106,23129,7977,1409047.342936601,0.14185944833794123
ESM10,267,37800,2010-05-06 10:30:00,-538446.75,31106,10094,31106,11158,19948,1409047.342936601,0.1499119141001736
ESM10,268,38100,2010-05-06 10:35:00,873508.25,31106,9354,31106,17130,13976,1409047.342936601,0.15464669195653571
ESM10,269,38400,2010-05-06 10:40:00,-817879.5,31106,9865,31106,17531,13575,1409047.342936601,0.15577059088278788
ESM10,270,38640,2010-05-06 10:44:00,-820673.25,31106,7636,31106,17242,13864,1409047.342936601,0.15707323345978269
ESM10,271,38820,2010-05-06 10:47:00,909623.5,31106,9734,31106,21878,9228,1409047.342936601,0.15815855461968753
ESM10,272,38880,2010-05-06 10:48:00,-629610.5,31106,6039,31106,19570,11536,1409047.342936601,0.16557834501382371
ESM10,273,39060,2010-05-06 10:51:00,-1218944.5,31106,9028,31106,11342,19764,1409047.342936601,0.16991577187680834
ESM10,274,39180,2010-05-06 10:53:00,-42178.0,31106,5768,31106,18900,12206,1409047.342936601,0.1731292998135408
ESM10,275,39420,2010-05-06 10:57:00,24326.25,31106,6824,31106,15022,16084,1409047.342936601,0.17579373754259628
ESM10,276,39660,2010-05-06 11:01:00,283274.0,31106,7765,31106,16477,14629,1409047.342936601,0.17516491995113484
ESM10,277,39900,2010-05-06 11:05:00,22398.75,31106,8479,31106,16219,14887,1409047.342936601,0.17454253198739794
ESM10,278,40260,2010-05-06 11:11:00,-199292.0,31106,8936,31106,16106,15000,1409047.342936601,0.17192310165241431
ESM10,279,40380,2010-05-06 11:13:00,1696132.5,31106,6689,31106,20665,10441,1409047.342936601,0.17109625152703659
ESM10,280,40680,2010-05-06 11:18:00,-190038.25,31106,10080,31106,13606,17500,1409047.342936601,0.17739214299492059
ESM10,281,40980,2010-05-06 11:23:00,-454322.5,31106,7195,31106,19027,12079,1409047.342936601,0.17569600720118306
ESM10,282,41340,2010-05-06 11:29:00,154825.0,31106,7252,31106,17171,13935,1409047.342936601,0.1779438050536874
ESM10,283,41820,2010-05-06 11:37:00,200279.0,31106,7900,31106,17934,13172,1409047.342936601,0.17602134636404551
ESM10,284,42300,2010-05-06 11:45:00,791973.25,31106,9479,31106,16244,14862,1409047.342936601,0.17019353179450911
ESM10,285,42540,2010-05-06 11:49:00,688065.5,31106,7728,31106,18150,12956,1409047.342936601,0.16987076448273644
ESM10,286,42900,2010-05-06 11:55:00,-741739.0,31106,8453,31106,17167,13939,1409047.342936601,0.16996206519642512
ESM10,287,43200,2010-05-06 12:00:00,1522925.25,31106,7439,31106,18360,12746,1409047.342936601,0.17159390471291713
ESM10,288,43740,2010-05-06 12:09:00,-643004.25,31106,10062,31106,15654,15452,1409047.342936601,0.17266636661737286
ESM10,289,44040,2010-05-06 12:14:00,755318.5,31106,8153,31106,18050,13056,1409047.342936601,0.17207098309007909
ESM10,290,44220,2010-05-06 12:17:00,1742536.5,31106,9528,31106,19334,11772,1409047.342936601,0.17021410660322767
ESM10,291,44400,2010-05-06 12:20:00,-878679.75,31106,7914,31106,15235,15871,1409047.342936601,0.17244004372146854
ESM10,292,44640,2010-05-06 12:24:00,1878589.25,31106,8690,31106,21995,9111,1409047.342936601,0.17031698064682055
ESM10,293,44760,2010-05-06 12:26:00,-344683.25,31106,6966,31106,15958,15148,1409047.342936601,0.1776158940397351
ESM10,294,45180,2010-05-06 12:33:00,-1175491.25,31106,8943,31106,14036,17070,1409047.342936601,0.17491545039542211
ESM10,295,45480,2010-05-06 12:38:00,1253188.0,31106,7670,31106,18616,12490,1409047.342936601,0.17310229537709768
ESM10,296,45660,2010-05-06 12:41:00,580023.25,31106,8459,31106,22484,8622,1409047.342936601,0.17464797788208064
ESM10,297,45900,2010-05-06 12:45:00,-2581499.75,31106,6140,31106,11063,20043,1409047.342936601,0.18117790779913842
ESM10,298,46380,2010-05-06 12:53:00,92803.5,31106,7945,31106,15977,15129,1409047.342936601,0.17903169806468205
ESM10,299,46560,2010-05-06 12:56:00,3554761.75,31106,7526,31106,24066,7040,1409047.342936601,0.1791782935768019
ESM10,300,46740,2010-05-06 12:59:00,-83655.5,31106,8799,31106,11710,19396,1409047.342936601,0.18822863756188515
ESM10,301,47040,2010-05-06 13:04:00,1651485.75,31106,9706,31106,16717,14389,1409047.342936601,0.18804089243232816
ESM10,302,47160,2010-05-06 13:06:00,2105725.75,31106,8033,31106,21332,9774,1409047.342936601,0.18396708030605027
ESM10,303,47280,2010-05-06 13:08:00,923789.0,31106,8271,31106,17538,13568,1409047.342936601,0.18803574873014853
ESM10,304,47340,2010-05-06 13:09:00,1424729.25,31106,6233,31106,21811,9295,1409047.342936601,0.19049829614865299
ESM10,305,47460,2010-05-06 13:11:00,5348336.5,31106,14440,31106,16842,14264,1409047.342936601,0.19067961165048544
ESM10,306,47460,2010-05-06 13:11:00,4189743.5,31106,7184,31106,31060,46,1409047.342936601,0.18679740243039927
ESM10,307,47580,2010-05-06 13:13:00,-596427.5,31106,14746,31106,2939,28167,1409047.342936601,0.20587410788915322
ESM10,308,47760,2010-05-06 13:16:00,-3091536.75,31106,9103,31106,10612,20494,1409047.342936601,0.21829357680190317
ESM10,309,47880,2010-05-06 13:18:00,3144679.75,31106,10690,31106,24536,6570,1409047.342936601,0.22373947148460105
ESM10,310,47940,2010-05-06 13:19:00,-1625411.0,31106,7386,31106,16544,14562,1409047.342936601,0.23416061210055938
ESM10,311,48000,2010-05-06 13:20:00,1992619.25,31106,9160,31106,29722,1384,1409047.342936601,0.22715617565742943
ESM10,312,48060,2010-05-06 13:21:00,5412693.25,31106,13970,31106,20923,10183,1409047.342936601,0.23828586124863371
ESM10,313,48120,2010-05-06 13:22:00,-1875980.0,31106,12322,31106,7620,23486,1409047.342936601,0.24327268051179837
ESM10,314,48240,2010-05-06 13:24:00,-2937115.5,31106,12904,31106,10472,20634,1409047.342936601,0.24500610814633833
ESM10,315,48360,2010-05-06 13:26:00,77606.0,31106,10509,31106,16145,14961,1409047.342936601,0.25031055101909599
ESM10,316,48480,2010-05-06 13:28:00,321876.0,31106,9423,31106,16988,14118,1409047.342936601,0.25076962643862921
ESM10,317,48600,2010-05-06 13:30:00,46945.5,31106,8918,31106,14560,16546,1409047.342936601,0.24287275766733107
ESM10,318,48720,2010-05-06 13:32:00,-453693.25,31106,7923,31106,14090,17016,1409047.342936601,0.23849803896354402
ESM10,319,48840,2010-05-06 13:34:00,1180749.5,31106,8871,31106,21230,9876,1409047.342936601,0.23835144345142417
ESM10,320,48900,2010-05-06 13:35:00,3741551.25,31106,9904,31106,28254,2852,1409047.342936601,0.24310808204204976
ESM10,321,48960,2010-05-06 13:36:00,1992017.75,31106,11693,31106,11696,19410,1409047.342936601,0.25726869414260917
ESM10,322,49020,2010-05-06 13:37:00,-782326.0,31106,11015,31106,18239,12867,1409047.342936601,0.25409502989776894
ESM10,323,49080,2010-05-06 13:38:00,970229.0,31106,11880,31106,20064,11042,1409047.342936601,0.25238346299749242
ESM10,324,49140,2010-05-06 13:39:00,1932915.0,31106,13627,31106,25795,5311,1409047.342936601,0.25276924066096573
ESM10,325,49200,2010-05-06 13:40:00,1743742.5,31106,15244,31106,20638,10468,1409047.342936601,0.26163569729312675
ESM10,326,49260,2010-05-06 13:41:00,-2125164.5,31106,13355,31106,11437,19669,1409047.342936601,0.26749180222465119
ESM10,327,49320,2010-05-06 13:42:00,298773.25,31106,13642,31106,14552,16554,1409047.342936601,0.27159647656400693
ESM10,328,49380,2010-05-06 13:43:00,7108354.5,31106,20153,31106,30422,684,1409047.342936601,0.27202726162155211
ESM10,329,49380,2010-05-06 13:43:00,4339485.75,31106,12076,31106,31073,33,1409047.342936601,0.29043657172249726
ESM10,330,49440,2010-05-06 13:44:00,6781771.25,31106,26501,31106,30873,233,1409047.342936601,0.30382048479393042
ESM10,331,49440,2010-05-06 13:44:00,2442285.5,31106,14425,31106,29814,1292,1409047.342936601,0.32101716710602457
ESM10,332,49440,2010-05-06 13:44:00,2442285.5,31106,14425,31106,29814,1292,1409047.342936601,0.33488844595897899
ESM10,333,49500,2010-05-06 13:45:00,1104029.75,31106,27901,31106,8468,22638,1409047.342936601,0.35114640262328811
ESM10,334,49500,2010-05-06 13:45:00,-1338255.75,31106,13476,31106,5322,25784,1409047.342936601,0.35719539638654924
ESM10,335,49560,2010-05-06 13:46:00,-8662631.75,31106,20101,31106,2607,28499,1409047.342936601,0.3694631260849997
ESM10,336,49560,2010-05-06 13:46:00,-7324376.0,31106,6625,31106,0,31106,1409047.342936601,0.38277116954928309
ESM10,337,49620,2010-05-06 13:47:00,-7614922.25,31106,12934,31106,12895,18211,1409047.342936601,0.4006956857197968
ESM10,338,49680,2010-05-06 13:48:00,921613.0,31106,13650,31106,18404,12702,1409047.342936601,0.40050408281360511
ESM10,339,49680,2010-05-06 13:48:00,1212159.25,31106,7341,31106,25045,6061,1409047.342936601,0.40404037806211018
ESM10,340,49740,2010-05-06 13:49:00,-702249.25,31106,12944,31106,7003,24103,1409047.342936601,0.4130354272487623
ESM10,341,49800,2010-05-06 13:50:00,-2838588.25,31106,10345,31106,4752,26354,1409047.342936601,0.4191680061724426
ESM10,342,49860,2010-05-06 13:51:00,2787883.75,31106,12803,31106,13553,17553,1409047.342936601,0.43264836365974413
ESM10,343,49860,2010-05-06 13:51:00,3712063.5,31106,8061,31106,30974,132,1409047.342936601,0.42693628238924969
ESM10,344,49920,2010-05-06 13:52:00,997948.5,31106,13640,31106,9522,21584,1409047.342936601,0.4462457403716325
ESM10,345,49980,2010-05-06 13:53:00,-1179589.5,31106,12497,31106,12568,18538,1409047.342936601,0.45205040828136051
ESM10,346,50040,2010-05-06 13:54:00,1053112.75,31106,13408,31106,25508,5598,1409047.342936601,0.45195010608885744
ESM10,347,50040,2010-05-06 13:54:00,-481412.75,31106,6490,31106,11394,19712,1409047.342936601,0.45583874493666815
ESM10,348,50160,2010-05-06 13:56:00,-2754236.5,31106,15429,31106,4961,26145,1409047.342936601,0.45541310358130266
ESM10,349,50220,2010-05-06 13:57:00,-861417.25,31106,8141,31106,12043,19063,1409047.342936601,0.46848839452195717
ESM10,350,50280,2010-05-06 13:58:00,630687.5,31106,8706,31106,19466,11640,1409047.342936601,0.46205490902076768
ESM10,351,50400,2010-05-06 14:00:00,2544022.75,31106,15729,31106,16950,14156,1409047.342936601,0.46214492380891148
ESM10,352,50460,2010-05-06 14:01:00,56831.75,31106,10786,31106,21049,10057,1409047.342936601,0.46244454446087574
ESM10,353,50520,2010-05-06 14:02:00,-2321155.0,31106,8670,31106,6781,24325,1409047.342936601,0.4620806275316659
ESM10,354,50640,2010-05-06 14:04:00,104858.0,31106,14234,31106,23181,7925,1409047.342936601,0.47080820420497654
ESM10,355,50700,2010-05-06 14:05:00,303898.25,31106,10578,31106,16605,14501,1409047.342936601,0.47256992220150451
ESM10,356,50760,2010-05-06 14:06:00,308832.0,31106,10840,31106,14728,16378,1409047.342936601,0.47226515784736062
ESM10,357,50880,2010-05-06 14:08:00,867365.75,31106,15675,31106,10199,20907,1409047.342936601,0.4533851989969781
ESM10,358,50940,2010-05-06 14:09:00,2869067.75,31106,13130,31106,27365,3741,1409047.342936601,0.4440493795409246
ESM10,359,51000,2010-05-06 14:10:00,-2972742.75,31106,10499,31106,11245,19861,1409047.342936601,0.45288497396000771
ESM10,360,51060,2010-05-06 14:11:00,-340490.75,31106,10228,31106,22185,8921,1409047.342936601,0.44687327203754901
ESM10,361,51240,2010-05-06 14:14:00,-2034398.5,31106,16734,31106,5659,25447,1409047.342936601,0.45412717803639169
ESM10,362,51360,2010-05-06 14:16:00,383246.0,31106,9351,31106,19261,11845,1409047.342936601,0.4486298463318974
ESM10,363,51480,2010-05-06 14:18:00,1443176.25,31106,12528,31106,20488,10618,1409047.342936601,0.44649263807625539
ESM10,364,51600,2010-05-06 14:20:00,1747903.0,31106,15420,31106,18155,12951,1409047.342936601,0.44263743329261235
ESM10,365,51660,2010-05-06 14:21:00,1551051.75,31106,11950,31106,22076,9030,1409047.342936601,0.43944962386677811
ESM10,366,51780,2010-05-06 14:23:00,-1629290.5,31106,14096,31106,12099,19007,1409047.342936601,0.44707644827364496
ESM10,367,51960,2010-05-06 14:26:00,1448616.5,31106,15096,31106,21305,9801,1409047.342936601,0.44967273194882018
ESM10,368,52080,2010-05-06 14:28:00,-2135128.25,31106,10555,31106,12918,18188,1409047.342936601,0.4557924516170514
ESM10,369,52200,2010-05-06 14:30:00,1581599.25,31106,11948,31106,23182,7924,1409047.342936601,0.45729955635568703
ESM10,370,52320,2010-05-06 14:32:00,-2279781.75,31106,11602,31106,8760,22346,1409047.342936601,0.45980968301935315
ESM10,371,52500,2010-05-06 14:35:00,136368.25,31106,12238,31106,16645,14461,1409047.342936601,0.45221243490001928
ESM10,372,52620,2010-05-06 14:37:00,1004919.5,31106,12158,31106,19884,11222,1409047.342936601,0.4486568507683405
ESM10,373,52800,2010-05-06 14:40:00,-1664675.25,31106,12083,31106,9381,21725,1409047.342936601,0.45077219828971904
ESM10,374,52920,2010-05-06 14:42:00,2132167.5,31106,10078,31106,18697,12409,1409047.342936601,0.45290812061981611
ESM10,375,52980,2010-05-06 14:43:00,-242492.25,31106,6651,31106,16716,14390,1409047.342936601,0.4437806211020382
ESM10,376,53160,2010-05-06 14:46:00,-970693.25,31106,11754,31106,19827,11279,1409047.342936601,0.43873722111489744
ESM10,377,53220,2010-05-06 14:47:00,-29801.0,31106,6614,31106,15444,15662,1409047.342936601,0.43894039735099338
ESM10,378,53280,2010-05-06 14:48:00,4843608.5,31106,10870,31106,29714,1392,1409047.342936601,0.43779335176493284
ESM10,379,53340,2010-05-06 14:49:00,4058791.25,31106,14434,31106,19166,11940,1409047.342936601,0.43688291647913585
ESM10,380,53400,2010-05-06 14:50:00,-3759099.5,31106,11125,31106,5939,25167,1409047.342936601,0.4215714010158812
ESM10,381,53520,2010-05-06 14:52:00,-4487463.25,31106,10460,31106,6006,25100,1409047.342936601,0.41423390985661929
ESM10,382,53640,2010-05-06 14:54:00,-343527.75,31106,8568,31106,14925,16181,1409047.342936601,0.40817205683790908
ESM10,383,53760,2010-05-06 14:56:00,2583488.0,31106,10579,31106,22398,8708,1409047.342936601,0.39064103388413812
ESM10,384,53820,2010-05-06 14:57:00,1549250.5,31106,8989,31106,15001,16105,1409047.342936601,0.39033241175335948
ESM10,385,53940,2010-05-06 14:59:00,2003424.25,31106,13657,31106,13557,17549,1409047.342936601,0.3778859384041664
ESM10,386,53940,2010-05-06 14:59:00,4317405.75,31106,6714,31106,31072,34,1409047.342936601,0.36380505368739152
ESM10,387,54000,2010-05-06 15:00:00,3633650.25,31106,12826,31106,19896,11210,1409047.342936601,0.36376133221886453
ESM10,388,54060,2010-05-06 15:01:00,-3004707.0,31106,10167,31106,6849,24257,1409047.342936601,0.36592811676203946
ESM10,389,54120,2010-05-06 15:02:00,-3682713.5,31106,6894,31106,3552,27554,1409047.342936601,0.37345463897640324
ESM10,390,54360,2010-05-06 15:06:00,-2813836.0,31106,9031,31106,10457,20649,1409047.342936601,0.37668102616858484
ESM10,391,54600,2010-05-06 15:10:00,409765.5,31106,6821,31106,15931,15175,1409047.342936601,0.37223943933646242
ESM10,392,55740,2010-05-06 15:29:00,-1096551.25,31106,6121,31106,16615,14491,1409047.342936601,0.35883623738185561
ESM10,393,58860,2010-05-06 16:21:00,178038.75,31106,7235,31106,16053,15053,1409047.342936601,0.35763003922072911
ESM10,394,67380,2010-05-06 18:43:00,119556.75,31106,8451,31106,15889,15217,1409047.342936601,0.33844274416511283
ESM10,395,71760,2010-05-06 19:56:00,11700.25,31106,10000,31106,16338,14768,1409047.342936601,0.33111939818684499
ESM10,396,77880,2010-05-06 21:38:00,180783.25,31106,9886,31106,16249,14857,1409047.342936601,0.3282903619880409
